,id,corpus_id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes,dataset_name,dataset_idx,image_link
8778,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,"D-HEu : Cod. Sal. X,007",,018r,,,,feast_0474,genre_in,,http://musmed.eu/source/17266,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://digi.ub.uni-heidelberg.de/diglit/salX7/00037/image
8779,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,A-Gu : Ms 0807,,040v,,,,feast_0474,genre_in,,http://musmed.eu/source/10059,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationis nostrae adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://unipub.uni-graz.at/obvugrscript/content/zoom/5564665
8780,,,Exsurge quare obdormis *,g00640,,,,D-BAa : Msc Lit 007,,017r,,,,feast_0474,genre_in,,http://musmed.eu/source/8678,,,Exsurge quare obdormis *,,,,,,https://www.bavarikon.de/object/bav:SBB-KHB-00000SBB00000129?cq=&p=36
8784,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,CH-SGs : Cod 0375,,70,,,,feast_0474,genre_in,,http://musmed.eu/source/14287,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://www.e-codices.unifr.ch/en/csg/0375/70/0/
8785,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Togs : Ms 001,,052r,,,,feast_0474,genre_in,,http://musmed.eu/source/103078,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://bvmm.irht.cnrs.fr/iiif/31976/canvas/canvas-2795882/view
8788,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,D-Kl : Theol. quart 0015,,037r,,,,feast_0474,genre_in,,http://musmed.eu/source/11376,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://orka.bibliothek.uni-kassel.de/viewer/image/1318578645716/40/
8789,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Pn : Ms Lat 00904,,038r,,,,feast_0474,genre_in,,http://musmed.eu/source/13023,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f85.image
8790,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,US-Baw : W.0011,,039v,,,,feast_0474,genre_in,,http://musmed.eu/source/8646,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationis nostrae adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://manuscripts.thewalters.org/viewer.php?id=W.11#page/82
8791,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Pa : Ms 0197,,016r,,,,feast_0474,genre_in,,http://musmed.eu/source/98760,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b52510789n/f41.item.zoom
8794,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-Pm : Ms 0384,,030v,,,,feast_0474,genre_in,,http://musmed.eu/source/15589,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationes nostrae adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://mazarinum.bibliotheque-mazarine.fr/viewer/17856/?offset=#page=66&viewer=picture&o=&n=0&q=
8797,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-AUT : Ms S 0010 (8*),,055r,,,,feast_0474,genre_in,,http://musmed.eu/source/8573,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://bvmm.irht.cnrs.fr/iiif/21559/canvas/canvas-1937924/view
8798,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,CH-ROM : Ms. liturg. FiD 5,,013r,,,,feast_0474,genre_in,,http://musmed.eu/source/97795,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://www.e-codices.unifr.ch/en/fdr/0005/13r
8799,,,Exurge quare obdormis domine exurge et ,g00640,,,,D-DS : Hs 0545,,014v,,,,feast_0474,genre_in,,http://musmed.eu/source/9518,,,Exurge quare obdormis domine exurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulacionis nostrae adhaesit in terra venter noster exurge domine adjuva nos et libera nos,,,,,,http://tudigit.ulb.tu-darmstadt.de/show/Hs-545/0028/image
8800,,,Exurge quare obdormis domine exurge et ,g00640,,,,NL-Uu : Hs. 0415,,030r,,,,feast_0474,genre_in,,http://musmed.eu/source/15626,,,Exurge quare obdormis domine exurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulacionem nostram adhaesit in terra venter noster exurge domine adjuva nos et libera nos,,,,,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//16/50/45/16504503516834091732717062421647866626.jpg/mode/1up
8801,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-SEm : Ms 018,,0030,,,,feast_0474,genre_in,,http://musmed.eu/source/20281,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://bvmm.irht.cnrs.fr/mirador/index.php?manifest=https://bvmm.irht.cnrs.fr/iiif/24791/manifest
8802,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,V-CVbav : Ross.0076,,029r,,,,feast_0474,genre_in,,http://musmed.eu/source/98746,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivis[cer]is tribulationis nostrae adhaesit [in terra] venter noster exsurge domine adjuva nos et libera nos,,,,,,https://digi.vatlib.it/view/MSS_Ross.76/69
8803,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-CA : Ms 0061 (62),,037v,,,,feast_0474,genre_in,,http://musmed.eu/source/9071,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19290&VUE_ID=1708876&carouselThere=false&nbVignettes=4x3&page=4&angle=0&zoom=moyen&tailleReelle=
8804,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,F-CA : Ms 0075 (76),,052r,,,,feast_0474,genre_in,,http://musmed.eu/source/9073,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://bvmm.irht.cnrs.fr/iiif/32304/canvas/canvas-2842036/view
8805,,,Exsurge quare obdormis domine exsurge et ,g00640,ab = 1,,,D-LEu : Ms Thomas 391,,030r,,,,feast_0474,genre_in,,http://musmed.eu/source/138221,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationis nostrae adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=86&xywh=-5613%2C0%2C14968%2C5615
8806,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,CH-Cobodmer : C 0074,,035r,,,,feast_0474,genre_in,,http://musmed.eu/source/9492,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://www.e-codices.unifr.ch/de/fmb/cb-0074/35r/0/Sequence-825
8808,,,Exsurge quare obdormis domine exsurge et ,g00640,1,,,B-Br : II 3823,,031v,,,,feast_0474,genre_in,,http://musmed.eu/source/29526,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://services4.libis.be/mirador/index.html?json=61780e39de41b
8810,,,Exsurge quare *,g00640,,,,D-BAa : Msc Lit 005,,189v,,,,feast_0474,genre_in,,http://musmed.eu/source/8676,,,Exsurge quare *,,,,,,https://www.bavarikon.de/object/SBB-KHB-00000SBB00000127?cq=&p=383
8812,,,Exsurge quare obdormis domine exsurge et ,g00640,,,,D-BAa : Msc Lit 006,,017v,,,,feast_0474,genre_in,,http://musmed.eu/source/8677,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://nbn-resolving.org/urn:nbn:de:bvb:22-msc.lit.6-3#0038
8813,,,Exsurge quare obdormis Domine exsurge et ,g00640,1,,,A-KN : Cod 0073,,017v,,,,feast_0474,genre_in,,http://musmed.eu/source/17327,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://manuscripta.at/diglit/AT5000-73/0038
8814,,,Exsurge quare obdormis domine exsurge et ,g00640,1,,,GB-Dru : Cosin V.V.6,,040v,,,,feast_0474,genre_in,,http://musmed.eu/source/15574,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://iiif.durham.ac.uk/index.html?manifest=t1mp2676v52p&canvas=t1t1544bp41w
8815,,,Exsurge quare obdormis Domine exsurge et ,g00640,,,,CH-SGv : VadSlg Ms 0295,,017v,,,,feast_0474,genre_in,,http://musmed.eu/source/14258,,,Exsurge quare obdormis Domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationis nostrae adhaesit in terra venter noster exsurge Domine adjuva nos et libera nos,,,,,,https://www.e-codices.unifr.ch/en/vad/0295/17v/0/
8817,,,Exsurge quare obdormis domine exsurge et ,g00640,1,,,F-PR : Ms 0012,,053v,,,,feast_0474,genre_in,,http://musmed.eu/source/14008,,,Exsurge quare obdormis domine exsurge et ne repellas in finem quare faciem tuam avertis oblivisceris tribulationem nostram adhaesit in terra venter noster exsurge domine adjuva nos et libera nos,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=4246&VUE_ID=936849&carouselThere=false&nbVignettes=4x3&page=1&angle=0&zoom=moyen&tailleReelle=
9046,,,Fac mecum domine signum in ,g00768,2,,,CH-P 18,,119,,,,feast_0735,genre_in,office_mi,http://cantus.uwaterloo.ca/source/638308,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,1---df-gf---fe--d---f--ec--ded---g--f---f---fed--d---d---c7--d--d---d---c---d--fg--d---df---c--d--df-gfe-fgfg--gf---d7--gf--f---f---efgfg--fed--d---d--fe--f--d---dfff---d---fE--fg--gd-gf--fe7---fgf-fed-efef---ed---4,,,,http://www.e-codices.unifr.ch/en/bcj/0018/119
9053,,,Fac mecum Domine signum in bonum ,g00768,2,,,P-Ln (Lisboa) Biblioteca Nacional de Portugal Iluminado 084,,067v,,,,feast_0735,genre_in,office_mi,http://pemdatabase.eu/source/52642,,,,,,,,,http://pemdatabase.eu/image/88281
9069,,,Fac mecum domine signum in,g00768,2,,,PL-Wn rps 12722 V,,079r,,,,feast_0735,,,http://cantus.ispan.pl/source/4559,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,http://cantus.ispan.pl/node/29129
9071,,,Fac mecum domine signum in,g00768,2,,,PL-Wn Rps 12496 IV,,023v,,,,feast_0735,,,http://cantus.ispan.pl/source/33686,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,http://cantus.ispan.pl/node/34049
9072,,,Fac mecum domine signum in,g00768,2,,,PL-WRu I F 414,,027v,,,,feast_0735,,,http://cantus.ispan.pl/source/36027,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,http://cantus.ispan.pl/node/36203
9074,,,Fac mecum domine signum in,g00768,2,,,PL-WRu I F 413,,037v,,,,feast_0735,,,http://cantus.ispan.pl/source/39360,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,http://cantus.ispan.pl/node/40077
9075,,,Fac mecum domine signum in,g00768,2,,,PL-WRu I F 416,,046r,,,,feast_0735,,,http://cantus.ispan.pl/source/41816,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,http://cantus.ispan.pl/node/42344
9085,,,Fac mecum domine signum in bonum ,g00768,,,,F-Pn : Ms Lat 12584,,155v,,,,feast_0735,genre_in,,http://musmed.eu/source/13399,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvasti me et consolatus es me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8422977w/f314.item.zoom
9086,,,Fac mecum domine signum in bono ,g00768,,,,F-Pn : Ms Lat 00780,,044r,,,,feast_0735,genre_in,,http://musmed.eu/source/12990,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b6000736q/f95.image
9087,,,Fac mecum domine signum in bonum ,g00768,,,,I-BGc : MA 239 (Gamma III.18),,051v,,,,feast_0735,genre_in,,http://musmed.eu/source/8805,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/110/mode/1up
9088,,,Fac mecum domine signum in bonum ,g00768,,,,V-CVbav : Vat.lat.04770,,048r,,,,feast_0735,genre_in,,http://musmed.eu/source/29524,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvasti me et consolatus es me,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.4770/99
9089,,,Fac mecum domine signum in bono ,g00768,,,,GB-Lbl : Egerton 0857,,022v,,,,feast_0735,genre_in,,http://musmed.eu/source/29583,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://manuscrits-france-angleterre.org/view3if/pl/ark:/81055/vdc_100056033061.0x000001/f51
9090,,,Fac mecum domine signum in bonum ,g00768,,,,CH-SGs : Cod 0340,,107,,,,feast_0735,genre_in,,http://musmed.eu/source/14274,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://www.e-codices.unifr.ch/en/csg/0340/107/0/Sequence-487
9091,,,Fac mecum domine signum in bonum ,g00768,,,,V-CVbav : Vat.lat.05319,,058r,,,,feast_0735,genre_in,,http://musmed.eu/source/14915,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvasti me et consolatus es me,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.5319/123
9092,,,Fac mecum domine signum in bono ,g00768,,,,D-B : Ms mus 40078,,076v,,,,feast_0735,genre_in,,http://musmed.eu/source/8817,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN782404677&PHYSID=PHYS_0156&DMDID=DMDLOG_0001
9093,,,Fac mecum domine signum in bono ,g00768,2,,,F-Pn : NAL 01414,,030v,,,,feast_0735,genre_in,,http://musmed.eu/source/28426,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f66.image
9097,,,Fac mecum domine signum in bono ,g00768,,,,F-Pn : Ms Lat 18010,,14v,,,,feast_0735,genre_in,,http://musmed.eu/source/13514,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvasti me et consolatus es me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262769/f32.image
9098,,,Fac mecum domine signum in bonum ,g00768,,,,F-G : Ms 0084 (Ms. 395 Rés.),,115r,,,,feast_0735,genre_in,,http://musmed.eu/source/10075,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,http://pagella.bm-grenoble.fr/img-viewer/Ms/Ms0395/viewer.html?base=BMG&np=B381856103_Ms0395A01.jpg&ns=B381856103_Ms0395B115r.jpg
9100,,,Fac mecum domine signum in bono ,g00768,,,,F-Pn : Ms Lat 09436,,34v,,,,feast_0735,genre_in,,http://musmed.eu/source/15586,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvasti me et consolatus es me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b105511278/f72.item
9102,,,Fac mecum domine signum in bonum ,g00768,,,,I-BGc : MA 150 (Psi III.8),,035r,,,,feast_0735,genre_in,,http://musmed.eu/source/41838,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3862#page/75/mode/1up
9103,,,Fac mecum domine signum in bonum ,g00768,,,,D-KNd : Ms 1001b,,078r,,,,feast_0735,genre_in,,http://musmed.eu/source/11493,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,http://www.ceec.uni-koeln.de/ceec-cgi/kleioc/0010/exec/pagemed/%22kn28-1001b_155.jpg%22/segment/%22body%22
9105,,,Fac mecum Domine signum in bono ,g00768,,,,CH-SGs : Cod 0338,,140,,,,feast_0735,genre_in,,http://musmed.eu/source/14272,,,Fac mecum Domine signum in bono ut videant qui me oderunt et confundantur quoniam tu Domine adiuvisti me et consolatus es me,,,,,,https://www.e-codices.unifr.ch/en/csg/0338/140/0/Sequence-485
9106,,,Fac mecum domine signum in bonum ,g00768,,,,GB-Lbl : Harley 4951,,180r,,,,feast_0735,genre_in,,http://musmed.eu/source/29527,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvasti me et consolatus es me,,,,,,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_4951_f180r
9107,,,Fac mecum domine signum in bonum ,g00768,,,,V-CVbav : Archivio di San Pietro F.22,,032v,,,,feast_0735,genre_in,,http://musmed.eu/source/14749,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.22/64
9108,,,Fac mecum domine signum in bono ,g00768,,,,F-Pn : Ms Lat 00903,,049v,,,,feast_0735,genre_in,,http://musmed.eu/source/13022,,,Fac mecum domine signum in bono ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b10506538t/f116.image
9110,,,Fac mecum domine signum in bonum ,g00768,,,,CH-SGs : Cod 0374,,069,,,,feast_0735,genre_in,,http://musmed.eu/source/14286,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://www.e-codices.unifr.ch/en/csg/0374/69/0/Sequence-508
9112,,,Fac mecum domine signum in bonum ,g00768,,,,F-Pn : NAL 01235,,057r,,,,feast_0735,genre_in,,http://musmed.eu/source/13534,,,Fac mecum domine signum in bonum ut videant qui me oderunt et confundantur quoniam tu domine adjuvisti me et consolatus es me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f125.image
